time,angle,curLapTime,damage,gear,rpm,speedX,speedY,lastLapTime,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,wheel0,wheel1,wheel2,wheel3,trackPos,steer,accel,brake
1749563176172,0.00969284,-0.982,0.0,1,942.478,-6.12781E-4,0.00284858,0.0,4.99776,5.20369,5.8866,7.46181,11.9366,200.0,136.129,74.6482,51.6945,39.7687,32.5149,27.6773,24.0663,21.1567,16.9484,13.2321,11.2589,10.2851,10.0029,0.0,0.0,0.0,0.0,0.333666,0.0,1.0,0.0
1749563176196,0.00969284,-0.962,0.0,1,942.478,-6.12781E-4,0.00284858,0.0,4.99776,5.20369,5.8866,7.46181,11.9366,200.0,136.129,74.6482,51.6945,39.7687,32.5149,27.6773,24.0663,21.1567,16.9484,13.2321,11.2589,10.2851,10.0029,0.0,0.0,0.0,0.0,0.333666,0.0,1.0,0.0
1749563176207,0.00969284,-0.942,0.0,1,1100.33,-6.12781E-4,0.00284858,0.0,4.99776,5.20369,5.8866,7.46181,11.9366,200.0,136.129,74.6482,51.6945,39.7687,32.5149,27.6773,24.0663,21.1567,16.9484,13.2321,11.2589,10.2851,10.0029,0.0,0.0,0.0,0.0,0.333666,0.0,1.0,0.0
1749563176228,0.00969284,-0.922,0.0,1,1263.95,-6.12781E-4,0.00284858,0.0,4.99776,5.20369,5.8866,7.46181,11.9366,200.0,136.129,74.6482,51.6945,39.7687,32.5149,27.6773,24.0663,21.1567,16.9484,13.2321,11.2589,10.2851,10.0029,0.0,0.0,0.0,0.0,0.333666,0.0,1.0,0.0
1749563176250,0.00969284,-0.902,0.0,1,1432.32,-6.12781E-4,0.00284858,0.0,4.99776,5.20369,5.8866,7.46181,11.9366,200.0,136.129,74.6482,51.6945,39.7687,32.5149,27.6773,24.0663,21.1567,16.9484,13.2321,11.2589,10.2851,10.0029,0.0,0.0,0.0,0.0,0.333666,0.0,1.0,0.0
1749563176266,0.00969284,-0.882,0.0,1,1605.57,-6.12781E-4,0.00284858,0.0,4.99776,5.20369,5.8866,7.46181,11.9366,200.0,136.129,74.6482,51.6945,39.7687,32.5149,27.6773,24.0663,21.1567,16.9484,13.2321,11.2589,10.2851,10.0029,0.0,0.0,0.0,0.0,0.333666,0.0,1.0,0.0
1749563176287,0.00969284,-0.862,0.0,1,1783.85,-6.12781E-4,0.00284858,0.0,4.99776,5.20369,5.8866,7.46181,11.9366,200.0,136.129,74.6482,51.6945,39.7687,32.5149,27.6773,24.0663,21.1567,16.9484,13.2321,11.2589,10.2851,10.0029,0.0,0.0,0.0,0.0,0.333666,0.0,1.0,0.0
1749563176307,0.00969284,-0.842,0.0,1,1967.31,-6.12781E-4,0.00284858,0.0,4.99776,5.20369,5.8866,7.46181,11.9366,200.0,136.129,74.6482,51.6945,39.7687,32.5149,27.6773,24.0663,21.1567,16.9484,13.2321,11.2589,10.2851,10.0029,0.0,0.0,0.0,0.0,0.333666,0.0,1.0,0.0
1749563176329,0.00969284,-0.822,0.0,1,2156.5,-6.12781E-4,0.00284858,0.0,4.99776,5.20369,5.8866,7.46181,11.9366,200.0,136.129,74.6482,51.6945,39.7687,32.5149,27.6773,24.0663,21.1567,16.9484,13.2321,11.2589,10.2851,10.0029,0.0,0.0,0.0,0.0,0.333666,0.0,1.0,0.0
1749563176351,0.00969284,-0.802,0.0,1,2359.56,-6.12781E-4,0.00284858,0.0,4.99776,5.20369,5.8866,7.46181,11.9366,200.0,136.129,74.6482,51.6945,39.7687,32.5149,27.6773,24.0663,21.1567,16.9484,13.2321,11.2589,10.2851,10.0029,0.0,0.0,0.0,0.0,0.333666,0.0,1.0,0.0
