time,angle,curLapTime,damage,gear,rpm,speedX,speedY,lastLapTime,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,wheel0,wheel1,wheel2,wheel3,trackPos,steer,accel,brake
1749567102700,0.0089286,-0.962,0.0,1,942.478,0.000304208,0.00128985,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749567102716,0.0089286,-0.942,0.0,1,942.478,0.000304208,0.00128985,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749567102732,0.0089286,-0.922,0.0,1,1100.33,0.000304208,0.00128985,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749567102751,0.0089286,-0.902,0.0,1,1263.95,0.000304208,0.00128985,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749567102775,0.0089286,-0.882,0.0,1,1432.32,0.000304208,0.00128985,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749567102796,0.0089286,-0.862,0.0,1,1605.57,0.000304208,0.00128985,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749567102812,0.0089286,-0.842,0.0,1,1783.85,0.000304208,0.00128985,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749567102834,0.0089286,-0.822,0.0,1,1967.31,0.000304208,0.00128985,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749567102857,0.0089286,-0.802,0.0,1,2156.5,0.000304208,0.00128985,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
1749567102875,0.0089286,-0.782,0.0,1,2359.56,0.000304208,0.00128985,0.0,7.33374,7.60942,8.50521,10.438,14.7754,21.4672,27.8639,39.8054,70.5978,200.0,49.874,21.1142,13.9628,10.5626,7.24756,5.14549,4.21388,3.78723,3.66663,0.0,0.0,0.0,0.0,-0.333363,0.0,1.0,0.0
